order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Hour,Minute,Day,Day_Of_Week,Month,Week,Year
4859441294,3468355,2024-05-30 05:59:00,30-05-2024 06:11,30-05-2024 06:17,Slightly Delayed,367.08,UPI,6040,7446,5,59,Thursday,3,5,4,2024
8100291984,54885705,2023-08-21 19:19:00,21-08-2023 19:31,21-08-2023 19:53,Significantly Delayed,631.7,Cash,70176,9440,19,19,Monday,0,8,5,2023
7825714018,56548063,2024-08-27 19:59:00,27-08-2024 20:16,27-08-2024 20:16,On Time,3841.27,UPI,92931,1455,19,59,Tuesday,1,8,5,2024
1785144322,8025622,2024-07-22 16:54:00,22-07-2024 17:04,22-07-2024 17:14,Slightly Delayed,2161.8,Cash,27342,6342,16,54,Monday,0,7,5,2024
242240959,64562786,2024-01-26 15:20:00,26-01-2024 15:30,26-01-2024 15:34,On Time,1406.3,Cash,62828,5298,15,20,Friday,4,1,1,2024
3527621284,86636273,2024-07-21 04:23:00,21-07-2024 04:38,21-07-2024 04:35,On Time,4854.45,Cash,24006,2779,4,23,Sunday,6,7,5,2024
2254856113,29973346,2023-04-16 10:26:00,16-04-2023 10:44,16-04-2023 10:44,On Time,2481.23,Cash,58706,1699,10,26,Sunday,6,4,3,2023
4295420935,97185284,2024-09-04 11:38:00,04-09-2024 11:51,04-09-2024 11:53,On Time,1882.87,Wallet,81922,2096,11,38,Wednesday,2,9,6,2024
8739415992,55042740,2023-06-02 23:08:00,02-06-2023 23:19,02-06-2023 23:19,On Time,1330.09,Wallet,88278,1797,23,8,Friday,4,6,4,2023
2123879653,43599910,2024-10-31 08:33:00,31-10-2024 08:43,31-10-2024 08:58,Slightly Delayed,941.19,Cash,87546,8532,8,33,Thursday,3,10,7,2024
1054974834,12272282,2023-05-14 18:40:00,14-05-2023 18:58,14-05-2023 19:06,Slightly Delayed,1785.73,Cash,12315,1031,18,40,Sunday,6,5,3,2023
6660596550,48554440,2024-06-21 02:56:00,21-06-2024 03:15,21-06-2024 03:45,Significantly Delayed,1954.48,Wallet,22021,4121,2,56,Friday,4,6,4,2024
1633238374,26303194,2023-08-12 10:41:00,12-08-2023 10:52,12-08-2023 10:56,On Time,539.92,UPI,37968,5955,10,41,Saturday,5,8,5,2023
8133246330,34526570,2023-10-08 13:18:00,08-10-2023 13:38,08-10-2023 13:40,On Time,758.8,Card,14324,1932,13,18,Sunday,6,10,6,2023
4696656818,28458746,2023-04-11 13:00:00,11-04-2023 13:12,11-04-2023 13:26,Slightly Delayed,2932.44,Card,95505,2170,13,0,Tuesday,1,4,3,2023
7590214417,69240186,2024-05-09 22:20:00,09-05-2024 22:31,09-05-2024 22:53,Significantly Delayed,2315.55,Cash,98898,9802,22,20,Thursday,3,5,3,2024
1736212920,9401406,2024-09-10 15:13:00,10-09-2024 15:30,10-09-2024 15:25,On Time,3377.91,Wallet,59462,6464,15,13,Tuesday,1,9,6,2024
4507702369,27955158,2023-04-23 23:54:00,24-04-2023 00:04,24-04-2023 00:06,On Time,3434.25,Card,25049,4275,23,54,Sunday,6,4,3,2023
6458765046,83348353,2023-06-29 17:39:00,29-06-2023 17:56,29-06-2023 17:53,On Time,1535.36,Cash,23030,6211,17,39,Thursday,3,6,4,2023
47953423,96806748,2024-02-27 00:13:00,27-02-2024 00:28,27-02-2024 00:32,On Time,2094.28,UPI,90878,6448,0,13,Tuesday,1,2,2,2024
1263714922,77086539,2023-10-06 01:07:00,06-10-2023 01:24,06-10-2023 01:25,On Time,3523.86,Cash,33460,4718,1,7,Friday,4,10,6,2023
2061768860,12469338,2023-09-19 16:43:00,19-09-2023 17:01,19-09-2023 17:09,Slightly Delayed,925.65,Card,13006,5935,16,43,Tuesday,1,9,6,2023
4264335652,71321741,2023-09-08 06:23:00,08-09-2023 06:41,08-09-2023 06:37,On Time,977.67,UPI,66568,1300,6,23,Friday,4,9,6,2023
3087181728,58513300,2023-07-05 06:10:00,05-07-2023 06:21,05-07-2023 06:26,On Time,171.2,UPI,27119,4032,6,10,Wednesday,2,7,4,2023
599772156,35358395,2023-03-24 04:38:00,24-03-2023 04:49,24-03-2023 05:02,Slightly Delayed,1566.3,Wallet,62467,8240,4,38,Friday,4,3,2,2023
6074313668,77614510,2024-09-27 10:46:00,27-09-2024 10:57,27-09-2024 11:02,On Time,277.76,Cash,11276,4921,10,46,Friday,4,9,6,2024
5497551107,41647393,2024-08-18 15:51:00,18-08-2024 16:01,18-08-2024 15:57,On Time,562.89,Wallet,19502,1257,15,51,Sunday,6,8,5,2024
9102202025,98896871,2024-04-10 07:36:00,10-04-2024 07:51,10-04-2024 08:15,Significantly Delayed,1559.6,UPI,65234,2233,7,36,Wednesday,2,4,3,2024
8794436743,40727086,2023-07-17 06:27:00,17-07-2023 06:41,17-07-2023 06:47,Slightly Delayed,4346.56,Card,10214,1175,6,27,Monday,0,7,5,2023
3299603042,77614510,2024-06-17 04:02:00,17-06-2024 04:21,17-06-2024 04:26,On Time,3296.49,Wallet,94982,4279,4,2,Monday,0,6,4,2024
243077069,46623192,2024-04-25 18:34:00,25-04-2024 18:54,25-04-2024 19:04,Slightly Delayed,1745.32,UPI,94987,677,18,34,Thursday,3,4,3,2024
6749594412,16436359,2023-11-30 15:16:00,30-11-2023 15:32,30-11-2023 15:45,Slightly Delayed,3392.98,Cash,6570,2412,15,16,Thursday,3,11,7,2023
5378344982,33658749,2024-02-17 01:04:00,17-02-2024 01:23,17-02-2024 01:49,Significantly Delayed,109.03,Card,83534,4952,1,4,Saturday,5,2,1,2024
9103834515,61851054,2024-01-03 08:27:00,03-01-2024 08:40,03-01-2024 08:38,On Time,2255.0,Card,30973,6449,8,27,Wednesday,2,1,1,2024
6237437720,15568831,2023-08-26 07:00:00,26-08-2023 07:17,26-08-2023 07:29,Slightly Delayed,598.83,Wallet,29950,8678,7,0,Saturday,5,8,5,2023
2719670578,95382317,2024-09-04 09:46:00,04-09-2024 10:02,04-09-2024 10:21,Significantly Delayed,2857.54,Wallet,75330,2008,9,46,Wednesday,2,9,6,2024
2748681349,84862161,2024-05-15 05:36:00,15-05-2024 05:53,15-05-2024 05:58,On Time,1846.87,Card,464,3640,5,36,Wednesday,2,5,3,2024
9851618724,96149069,2023-10-03 18:03:00,03-10-2023 18:16,03-10-2023 18:22,Slightly Delayed,3628.23,Card,73930,4220,18,3,Tuesday,1,10,6,2023
7013533376,81500385,2023-12-08 14:00:00,08-12-2023 14:15,08-12-2023 14:11,On Time,1242.23,UPI,53934,3361,14,0,Friday,4,12,7,2023
9727047029,94730288,2024-01-04 01:55:00,04-01-2024 02:12,04-01-2024 02:13,On Time,786.85,Cash,92601,3252,1,55,Thursday,3,1,1,2024
1191540022,69863493,2024-09-15 00:08:00,15-09-2024 00:26,15-09-2024 00:37,Slightly Delayed,994.56,UPI,72969,1226,0,8,Sunday,6,9,6,2024
5733572517,5039883,2024-08-05 00:09:00,05-08-2024 00:21,05-08-2024 00:35,Slightly Delayed,1706.96,Cash,33195,5945,0,9,Monday,0,8,5,2024
9647928644,99406165,2023-05-19 13:40:00,19-05-2023 13:58,19-05-2023 13:57,On Time,612.04,Wallet,25971,9057,13,40,Friday,4,5,3,2023
9696598689,7288562,2023-08-24 18:13:00,24-08-2023 18:25,24-08-2023 18:33,Slightly Delayed,130.01,Card,54430,814,18,13,Thursday,3,8,5,2023
1091207520,65559853,2024-10-05 19:02:00,05-10-2024 19:12,05-10-2024 19:12,On Time,4752.89,Card,29429,6765,19,2,Saturday,5,10,6,2024
7995971909,1342184,2023-05-08 18:11:00,08-05-2023 18:29,08-05-2023 18:57,Significantly Delayed,3065.9,Wallet,92899,8900,18,11,Monday,0,5,3,2023
6077755741,40055711,2023-07-20 23:23:00,20-07-2023 23:41,20-07-2023 23:50,Slightly Delayed,321.28,Card,40233,3735,23,23,Thursday,3,7,5,2023
1240745644,22915611,2023-05-20 11:57:00,20-05-2023 12:10,20-05-2023 12:06,On Time,2401.54,Wallet,53221,6291,11,57,Saturday,5,5,3,2023
1397810713,9314637,2023-12-09 14:37:00,09-12-2023 14:55,09-12-2023 14:53,On Time,2534.35,Wallet,11268,3515,14,37,Saturday,5,12,7,2023
5149614189,90150193,2023-07-24 14:47:00,24-07-2023 15:04,24-07-2023 15:19,Slightly Delayed,923.84,Wallet,10265,4566,14,47,Monday,0,7,5,2023
7453349798,65488134,2023-08-10 13:54:00,10-08-2023 14:10,10-08-2023 14:06,On Time,2182.13,UPI,63046,8073,13,54,Thursday,3,8,5,2023
7570986632,45166203,2023-05-17 11:01:00,17-05-2023 11:18,17-05-2023 11:17,On Time,3810.34,UPI,55977,8034,11,1,Wednesday,2,5,3,2023
5292931220,38327793,2023-11-25 02:57:00,25-11-2023 03:12,25-11-2023 03:14,On Time,3112.63,Cash,1662,3175,2,57,Saturday,5,11,7,2023
2654499230,79478655,2023-06-10 17:45:00,10-06-2023 18:01,10-06-2023 17:59,On Time,3594.0,Cash,38789,3352,17,45,Saturday,5,6,4,2023
2327587597,24621386,2024-06-29 17:28:00,29-06-2024 17:44,29-06-2024 17:39,On Time,2167.31,Card,44056,6117,17,28,Saturday,5,6,4,2024
5852189277,29653387,2024-10-13 14:14:00,13-10-2024 14:27,13-10-2024 14:22,On Time,615.56,UPI,95197,1771,14,14,Sunday,6,10,6,2024
8943211530,14632090,2023-09-23 18:15:00,23-09-2023 18:28,23-09-2023 18:32,On Time,2867.18,Card,24417,6547,18,15,Saturday,5,9,6,2023
3305649506,90649019,2023-11-15 00:30:00,15-11-2023 00:45,15-11-2023 00:45,On Time,2556.55,Wallet,404,6301,0,30,Wednesday,2,11,7,2023
538997323,13492411,2023-04-17 03:28:00,17-04-2023 03:45,17-04-2023 03:48,On Time,456.58,Cash,68926,7310,3,28,Monday,0,4,3,2023
2966187610,67310893,2023-04-13 01:04:00,13-04-2023 01:22,13-04-2023 01:31,Slightly Delayed,1334.05,Wallet,28872,4186,1,4,Thursday,3,4,3,2023
866693541,14472401,2024-06-24 19:15:00,24-06-2024 19:32,24-06-2024 19:30,On Time,1917.12,Cash,47194,5764,19,15,Monday,0,6,4,2024
440721658,9450435,2023-05-05 10:12:00,05-05-2023 10:23,05-05-2023 10:28,On Time,1749.09,Cash,90194,9486,10,12,Friday,4,5,3,2023
2084323012,11202130,2024-06-03 13:19:00,03-06-2024 13:29,03-06-2024 13:24,On Time,1390.65,Wallet,79429,2709,13,19,Monday,0,6,4,2024
4876314410,37227953,2024-11-01 06:57:00,01-11-2024 07:15,01-11-2024 07:19,On Time,1735.7,Card,99870,1935,6,57,Friday,4,11,7,2024
2401282648,21425168,2023-08-10 20:45:00,10-08-2023 20:59,10-08-2023 21:04,On Time,483.9,Card,38150,9034,20,45,Thursday,3,8,5,2023
2117291471,33481252,2023-06-21 15:31:00,21-06-2023 15:46,21-06-2023 15:49,On Time,1361.47,Cash,73647,5067,15,31,Wednesday,2,6,4,2023
5455295163,46989310,2024-08-25 11:26:00,25-08-2024 11:37,25-08-2024 11:55,Significantly Delayed,2275.16,UPI,70293,5250,11,26,Sunday,6,8,5,2024
3219761206,44589829,2024-07-14 12:58:00,14-07-2024 13:17,14-07-2024 13:18,On Time,2975.65,Card,25134,6040,12,58,Sunday,6,7,4,2024
7423918026,84448310,2024-04-27 09:54:00,27-04-2024 10:09,27-04-2024 10:07,On Time,2329.61,UPI,14790,6120,9,54,Saturday,5,4,3,2024
1793817443,68661619,2023-11-14 23:44:00,15-11-2023 00:04,15-11-2023 00:14,Slightly Delayed,1474.45,Card,53816,5964,23,44,Tuesday,1,11,7,2023
2644609220,97825663,2024-05-22 07:43:00,22-05-2024 08:03,22-05-2024 07:59,On Time,2805.47,UPI,43073,2108,7,43,Wednesday,2,5,3,2024
1353492780,57765367,2024-03-06 16:25:00,06-03-2024 16:40,06-03-2024 16:40,On Time,1205.58,UPI,38772,9701,16,25,Wednesday,2,3,2,2024
1230061693,11616535,2023-06-15 18:21:00,15-06-2023 18:39,15-06-2023 18:40,On Time,1633.54,Wallet,32382,2384,18,21,Thursday,3,6,4,2023
6299572675,81046421,2023-08-17 18:46:00,17-08-2023 19:01,17-08-2023 19:14,Slightly Delayed,1114.77,Wallet,51388,5372,18,46,Thursday,3,8,5,2023
5956863364,24821281,2024-02-20 23:36:00,20-02-2024 23:47,20-02-2024 23:55,Slightly Delayed,918.58,Wallet,6378,3838,23,36,Tuesday,1,2,2,2024
6788884093,2566268,2024-10-06 20:03:00,06-10-2024 20:13,06-10-2024 20:16,On Time,2885.2,UPI,53748,3332,20,3,Sunday,6,10,6,2024
6120799223,84377964,2024-01-14 00:47:00,14-01-2024 01:05,14-01-2024 01:18,Slightly Delayed,1441.13,UPI,7467,6766,0,47,Sunday,6,1,1,2024
3892854030,74179536,2024-02-08 04:02:00,08-02-2024 04:18,08-02-2024 04:18,On Time,3818.13,Card,14424,8748,4,2,Thursday,3,2,1,2024
1883324334,76327561,2024-07-27 04:24:00,27-07-2024 04:43,27-07-2024 04:44,On Time,1762.3,UPI,36776,6915,4,24,Saturday,5,7,5,2024
4541530278,59517074,2024-04-05 02:15:00,05-04-2024 02:29,05-04-2024 02:51,Significantly Delayed,3075.26,Wallet,9182,8934,2,15,Friday,4,4,2,2024
8807380767,37947202,2023-04-22 21:41:00,22-04-2023 21:53,22-04-2023 21:57,On Time,699.62,Cash,62692,9425,21,41,Saturday,5,4,3,2023
5865396281,84119685,2024-02-06 02:08:00,06-02-2024 02:27,06-02-2024 02:57,Significantly Delayed,994.56,UPI,95971,6709,2,8,Tuesday,1,2,1,2024
340451825,87691707,2024-09-25 19:16:00,25-09-2024 19:33,25-09-2024 19:31,On Time,2930.46,Card,47152,5783,19,16,Wednesday,2,9,6,2024
3327784606,61982521,2024-01-11 07:40:00,11-01-2024 07:52,11-01-2024 07:56,On Time,234.36,Cash,19928,773,7,40,Thursday,3,1,1,2024
5990129875,87160527,2024-07-13 08:44:00,13-07-2024 09:01,13-07-2024 09:16,Slightly Delayed,2192.83,UPI,94600,2222,8,44,Saturday,5,7,4,2024
8808930721,59329145,2023-10-21 21:29:00,21-10-2023 21:39,21-10-2023 21:37,On Time,2623.19,UPI,29750,8722,21,29,Saturday,5,10,6,2023
8116880443,26752630,2023-07-23 01:47:00,23-07-2023 01:57,23-07-2023 01:55,On Time,3628.41,Card,19975,1234,1,47,Sunday,6,7,5,2023
9933926720,96640716,2023-08-17 05:10:00,17-08-2023 05:30,17-08-2023 05:29,On Time,1488.67,UPI,87199,5085,5,10,Thursday,3,8,5,2023
776562418,54923640,2024-09-08 21:57:00,08-09-2024 22:15,08-09-2024 22:19,On Time,1532.9,Card,38320,1894,21,57,Sunday,6,9,6,2024
6105793582,67538982,2023-04-13 01:28:00,13-04-2023 01:38,13-04-2023 01:50,Slightly Delayed,1897.12,Cash,46350,5290,1,28,Thursday,3,4,3,2023
9247779866,19523014,2024-10-24 02:47:00,24-10-2024 03:02,24-10-2024 03:16,Slightly Delayed,2452.82,Wallet,5188,6646,2,47,Thursday,3,10,7,2024
5456672526,52757321,2024-09-23 17:51:00,23-09-2024 18:05,23-09-2024 18:10,On Time,3534.84,Wallet,21356,678,17,51,Monday,0,9,6,2024
6676994910,50557979,2023-11-28 22:30:00,28-11-2023 22:41,28-11-2023 22:44,On Time,2181.99,Wallet,79068,5170,22,30,Tuesday,1,11,7,2023
9353512235,97277696,2023-11-29 11:12:00,29-11-2023 11:32,29-11-2023 11:29,On Time,933.3,Cash,32312,1598,11,12,Wednesday,2,11,7,2023
6539196955,58974323,2024-05-27 08:15:00,27-05-2024 08:32,27-05-2024 08:49,Significantly Delayed,1508.88,Wallet,44716,8933,8,15,Monday,0,5,4,2024
7886908865,1529180,2023-04-07 02:53:00,07-04-2023 03:05,07-04-2023 03:08,On Time,4319.96,UPI,34483,578,2,53,Friday,4,4,2,2023
7548844176,12088552,2023-05-12 17:23:00,12-05-2023 17:40,12-05-2023 17:40,On Time,1227.14,Card,82860,1642,17,23,Friday,4,5,3,2023
3375735380,93735495,2024-06-15 04:48:00,15-06-2024 05:05,15-06-2024 05:01,On Time,3373.41,Wallet,70000,9432,4,48,Saturday,5,6,4,2024
32604190,51503088,2023-12-08 09:08:00,08-12-2023 09:19,08-12-2023 09:16,On Time,1169.84,Wallet,60196,7220,9,8,Friday,4,12,7,2023
5731985133,80696046,2024-06-21 09:35:00,21-06-2024 09:46,21-06-2024 09:53,Slightly Delayed,715.72,UPI,43899,6208,9,35,Friday,4,6,4,2024
7586577278,63360864,2023-11-24 07:41:00,24-11-2023 07:52,24-11-2023 07:47,On Time,3704.57,UPI,97897,203,7,41,Friday,4,11,7,2023
7765930124,82179338,2024-10-14 07:40:00,14-10-2024 07:54,14-10-2024 07:59,On Time,1921.46,Wallet,55007,7976,7,40,Monday,0,10,6,2024
299059193,26805477,2024-05-04 09:02:00,04-05-2024 09:20,04-05-2024 09:23,On Time,1520.7,UPI,88355,2427,9,2,Saturday,5,5,3,2024
135053432,10796846,2023-04-24 13:30:00,24-04-2023 13:50,24-04-2023 13:52,On Time,3330.44,Wallet,29782,5488,13,30,Monday,0,4,3,2023
9618593702,29451600,2024-03-31 09:26:00,31-03-2024 09:36,31-03-2024 09:49,Slightly Delayed,3886.48,Card,57144,7443,9,26,Sunday,6,3,2,2024
2802699236,83262890,2024-05-08 21:07:00,08-05-2024 21:20,08-05-2024 21:46,Significantly Delayed,576.22,Wallet,18183,746,21,7,Wednesday,2,5,3,2024
2044567188,4988545,2023-05-19 10:27:00,19-05-2023 10:46,19-05-2023 10:51,On Time,3889.03,Card,87638,3987,10,27,Friday,4,5,3,2023
913489768,57833505,2023-06-27 00:50:00,27-06-2023 01:04,27-06-2023 01:06,On Time,3824.6,Cash,92300,8555,0,50,Tuesday,1,6,4,2023
6856986497,3421258,2024-02-19 15:44:00,19-02-2024 16:03,19-02-2024 16:01,On Time,223.27,Cash,55218,6706,15,44,Monday,0,2,2,2024
7292898570,26285589,2024-09-05 22:34:00,05-09-2024 22:44,05-09-2024 23:03,Significantly Delayed,2532.09,Wallet,88703,4379,22,34,Thursday,3,9,6,2024
6223087303,65570302,2024-08-05 15:22:00,05-08-2024 15:40,05-08-2024 15:42,On Time,447.28,Card,8124,55,15,22,Monday,0,8,5,2024
403352765,4057678,2024-09-30 08:32:00,30-09-2024 08:49,30-09-2024 08:58,Slightly Delayed,1568.48,Wallet,83523,6895,8,32,Monday,0,9,6,2024
7004560997,81994445,2024-09-20 02:11:00,20-09-2024 02:21,20-09-2024 02:27,Slightly Delayed,1459.57,Cash,73176,793,2,11,Friday,4,9,6,2024
8159868515,2558646,2024-04-12 11:43:00,12-04-2024 11:53,12-04-2024 11:55,On Time,2797.64,UPI,62375,2884,11,43,Friday,4,4,3,2024
8854320668,67918495,2023-11-17 08:24:00,17-11-2023 08:37,17-11-2023 08:41,On Time,417.39,UPI,74961,4348,8,24,Friday,4,11,7,2023
2285302205,13251137,2024-08-25 09:54:00,25-08-2024 10:14,25-08-2024 10:10,On Time,4438.92,Wallet,96870,2655,9,54,Sunday,6,8,5,2024
5160584867,34897081,2024-06-02 18:31:00,02-06-2024 18:44,02-06-2024 18:40,On Time,3140.25,Cash,71087,398,18,31,Sunday,6,6,4,2024
4314105605,34787383,2024-07-12 18:30:00,12-07-2024 18:44,12-07-2024 18:39,On Time,317.8,Wallet,20540,7294,18,30,Friday,4,7,4,2024
9895756835,10694081,2024-10-09 15:05:00,09-10-2024 15:15,09-10-2024 15:31,Significantly Delayed,3821.8,Card,70732,4090,15,5,Wednesday,2,10,6,2024
1975300826,35885052,2024-09-25 18:01:00,25-09-2024 18:17,25-09-2024 18:16,On Time,1685.6,Wallet,84506,3702,18,1,Wednesday,2,9,6,2024
2214666083,66427343,2024-08-13 17:16:00,13-08-2024 17:32,13-08-2024 17:31,On Time,923.09,Cash,85027,845,17,16,Tuesday,1,8,5,2024
4735339432,29653387,2024-03-04 03:07:00,04-03-2024 03:23,04-03-2024 03:19,On Time,2630.14,Cash,49478,3195,3,7,Monday,0,3,2,2024
9863540120,33675108,2023-07-14 00:40:00,14-07-2023 00:53,14-07-2023 01:01,Slightly Delayed,769.21,Cash,29135,4420,0,40,Friday,4,7,4,2023
8789376461,28394354,2023-09-17 01:06:00,17-09-2023 01:18,17-09-2023 01:48,Significantly Delayed,1626.99,Wallet,70720,1916,1,6,Sunday,6,9,6,2023
4784591220,88923048,2024-10-29 03:28:00,29-10-2024 03:44,29-10-2024 03:43,On Time,3656.06,Wallet,6251,2990,3,28,Tuesday,1,10,7,2024
6759658833,84377964,2023-09-29 07:08:00,29-09-2023 07:25,29-09-2023 07:24,On Time,3420.13,UPI,4233,2031,7,8,Friday,4,9,6,2023
1241631129,3897936,2024-04-26 21:15:00,26-04-2024 21:33,26-04-2024 21:38,On Time,1322.18,UPI,95532,1283,21,15,Friday,4,4,3,2024
8803314647,93938425,2024-08-17 04:42:00,17-08-2024 04:58,17-08-2024 05:03,On Time,1789.57,UPI,98246,3652,4,42,Saturday,5,8,5,2024
1016410657,32830199,2023-11-01 23:05:00,01-11-2023 23:15,01-11-2023 23:10,On Time,3656.07,Card,98504,6536,23,5,Wednesday,2,11,7,2023
8284240513,949062,2023-04-05 11:28:00,05-04-2023 11:38,05-04-2023 11:42,On Time,3558.14,Card,59760,1107,11,28,Wednesday,2,4,2,2023
343239069,41439103,2024-02-12 17:28:00,12-02-2024 17:46,12-02-2024 17:45,On Time,2655.22,UPI,23690,4746,17,28,Monday,0,2,1,2024
3941137932,84929351,2024-02-28 14:12:00,28-02-2024 14:27,28-02-2024 14:46,Significantly Delayed,5473.26,Wallet,73638,4509,14,12,Wednesday,2,2,2,2024
8955573840,21461764,2023-07-28 08:17:00,28-07-2023 08:34,28-07-2023 08:48,Slightly Delayed,4869.22,Cash,42461,8014,8,17,Friday,4,7,5,2023
6832435511,62971413,2023-04-18 15:30:00,18-04-2023 15:49,18-04-2023 15:44,On Time,2575.94,Cash,33260,8467,15,30,Tuesday,1,4,3,2023
3014319697,28428852,2023-08-27 05:03:00,27-08-2023 05:13,27-08-2023 05:11,On Time,1822.73,Cash,11218,4239,5,3,Sunday,6,8,5,2023
7367717333,11047835,2023-07-30 10:15:00,30-07-2023 10:35,30-07-2023 10:33,On Time,2091.23,Card,54707,4841,10,15,Sunday,6,7,5,2023
9389677233,99714944,2024-08-10 12:35:00,10-08-2024 12:45,10-08-2024 12:56,Slightly Delayed,2143.74,Cash,34925,7085,12,35,Saturday,5,8,5,2024
2929883167,41146001,2023-12-05 16:41:00,05-12-2023 17:01,05-12-2023 17:12,Slightly Delayed,918.58,UPI,97076,9623,16,41,Tuesday,1,12,7,2023
9045592834,84119685,2024-10-30 16:52:00,30-10-2024 17:02,30-10-2024 17:07,On Time,997.61,Cash,47395,3069,16,52,Wednesday,2,10,7,2024
7128308885,76604145,2023-12-14 10:38:00,14-12-2023 10:56,14-12-2023 11:05,Slightly Delayed,2541.96,Cash,48388,9727,10,38,Thursday,3,12,8,2023
2060028411,27694927,2023-11-15 18:55:00,15-11-2023 19:06,15-11-2023 19:02,On Time,1751.84,Wallet,87806,9144,18,55,Wednesday,2,11,7,2023
3856301920,63339001,2024-07-05 04:07:00,05-07-2024 04:19,05-07-2024 04:37,Significantly Delayed,796.36,Wallet,57805,9475,4,7,Friday,4,7,4,2024
7248479077,31940833,2023-09-23 13:27:00,23-09-2023 13:46,23-09-2023 13:49,On Time,3007.61,UPI,81690,6954,13,27,Saturday,5,9,6,2023
2738466605,49147776,2024-08-23 05:00:00,23-08-2024 05:12,23-08-2024 05:15,On Time,439.24,Card,80973,5981,5,0,Friday,4,8,5,2024
9801353230,96853930,2023-05-18 12:01:00,18-05-2023 12:16,18-05-2023 12:29,Slightly Delayed,3749.33,Wallet,97442,3787,12,1,Thursday,3,5,3,2023
2103613260,67528368,2024-07-01 19:49:00,01-07-2024 20:00,01-07-2024 19:55,On Time,1031.19,Card,21195,3565,19,49,Monday,0,7,4,2024
7624166218,29525287,2024-01-04 00:23:00,04-01-2024 00:35,04-01-2024 00:30,On Time,1213.14,UPI,20790,633,0,23,Thursday,3,1,1,2024
4692680597,97185284,2023-06-20 22:49:00,20-06-2023 23:09,20-06-2023 23:09,On Time,2789.63,Card,35371,5201,22,49,Tuesday,1,6,4,2023
2028074931,33998721,2024-06-23 17:52:00,23-06-2024 18:09,23-06-2024 18:10,On Time,3038.93,Cash,63636,8862,17,52,Sunday,6,6,4,2024
6247819401,57526322,2023-03-30 06:00:00,30-03-2023 06:11,30-03-2023 06:12,On Time,3456.8,Cash,7912,3634,6,0,Thursday,3,3,2,2023
6299879620,48160359,2023-11-10 17:37:00,10-11-2023 17:54,10-11-2023 18:04,Slightly Delayed,1300.47,Card,8965,5841,17,37,Friday,4,11,7,2023
3398014747,87823209,2023-06-15 06:52:00,15-06-2023 07:05,15-06-2023 07:08,On Time,2430.88,Cash,32690,4964,6,52,Thursday,3,6,4,2023
4526087670,54923640,2023-11-03 06:17:00,03-11-2023 06:34,03-11-2023 06:33,On Time,2304.85,UPI,23919,2583,6,17,Friday,4,11,7,2023
4473653758,4597433,2024-08-26 16:17:00,26-08-2024 16:34,26-08-2024 16:38,On Time,2342.62,Cash,63804,3679,16,17,Monday,0,8,5,2024
1286821727,32003512,2024-08-04 02:44:00,04-08-2024 02:55,04-08-2024 02:59,On Time,2910.9,UPI,97332,9685,2,44,Sunday,6,8,5,2024
5566617391,81822935,2024-08-21 19:41:00,21-08-2024 19:58,21-08-2024 20:11,Slightly Delayed,2195.25,Cash,63829,238,19,41,Wednesday,2,8,5,2024
6630935939,67708491,2024-10-31 10:29:00,31-10-2024 10:48,31-10-2024 10:45,On Time,3344.49,UPI,87804,6628,10,29,Thursday,3,10,7,2024
8676443273,47215976,2024-05-24 10:53:00,24-05-2024 11:05,24-05-2024 11:24,Significantly Delayed,58.59,Wallet,91222,8880,10,53,Friday,4,5,3,2024
439562091,36400756,2024-04-26 18:16:00,26-04-2024 18:26,26-04-2024 18:28,On Time,2223.31,Cash,81799,3768,18,16,Friday,4,4,3,2024
7361440096,82529927,2024-02-12 12:22:00,12-02-2024 12:39,12-02-2024 13:00,Significantly Delayed,1068.91,Card,94957,1150,12,22,Monday,0,2,1,2024
2480611325,30823988,2024-02-25 16:24:00,25-02-2024 16:42,25-02-2024 16:50,Slightly Delayed,4729.75,Cash,78792,1838,16,24,Sunday,6,2,2,2024
5091640382,64141971,2024-01-31 06:58:00,31-01-2024 07:17,31-01-2024 07:17,On Time,402.11,Card,10930,5538,6,58,Wednesday,2,1,1,2024
1443292147,8395610,2024-04-16 03:18:00,16-04-2024 03:32,16-04-2024 03:28,On Time,3889.01,Wallet,37003,9470,3,18,Tuesday,1,4,3,2024
3342653518,6319646,2023-07-22 07:35:00,22-07-2023 07:45,22-07-2023 07:40,On Time,577.13,UPI,49750,2138,7,35,Saturday,5,7,5,2023
3836073957,54952806,2023-07-16 18:18:00,16-07-2023 18:37,16-07-2023 18:44,Slightly Delayed,1264.91,Card,70427,4458,18,18,Sunday,6,7,4,2023
4192669219,44589829,2024-04-22 03:00:00,22-04-2024 03:16,22-04-2024 03:12,On Time,1447.55,Wallet,44206,3092,3,0,Monday,0,4,3,2024
6922121165,97928781,2024-01-04 07:51:00,04-01-2024 08:11,04-01-2024 08:29,Significantly Delayed,1513.91,UPI,75795,8773,7,51,Thursday,3,1,1,2024
4850653474,66932104,2024-03-05 03:41:00,05-03-2024 03:51,05-03-2024 03:56,On Time,2997.71,UPI,50658,4174,3,41,Tuesday,1,3,2,2024
1229660813,54748429,2023-11-02 19:30:00,02-11-2023 19:45,02-11-2023 20:12,Significantly Delayed,5173.19,UPI,35201,1477,19,30,Thursday,3,11,7,2023
